Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776080549,60,,Aggregated,26.000000,2.700000,320,490,580,650,850,990,1100,1200,1400,1400,1400,641,82,320.0,374.3007890795657,3.6978999996790662,1350.064600002952,8911.831513260531
1776080550,60,,Aggregated,25.400000,2.700000,330,500,590,660,870,1000,1100,1200,1400,1400,1400,666,89,330.0,381.39341696697414,3.6978999996790662,1350.064600002952,8868.543543543543
1776080551,60,,Aggregated,26.600000,3.100000,340,530,630,740,940,1100,1200,1300,1400,1400,1400,705,92,340.0,413.5561136170522,3.6978999996790662,1393.1827999986126,8905.937588652483
1776080552,60,,Aggregated,26.600000,3.300000,340,520,620,730,930,1100,1200,1300,1400,1400,1400,728,95,340.0,411.03539656596894,3.6978999996790662,1393.1827999986126,8908.524725274725
1776080553,60,,Aggregated,26.300000,3.300000,350,530,630,750,950,1100,1200,1300,1400,1400,1400,756,103,340.0,418.3513496032064,3.6978999996790662,1393.1827999986126,8883.39947089947
1776080554,60,,Aggregated,27.500000,3.300000,370,560,690,800,1000,1200,1300,1400,1400,1400,1400,780,104,370.0,438.9977570513087,3.6978999996790662,1393.1827999986126,8898.502564102564
1776080555,60,,Aggregated,27.400000,3.300000,380,570,720,820,1000,1200,1300,1400,1500,1500,1500,803,104,380.0,452.12472503115083,3.6978999996790662,1456.0186000016984,8931.839352428393
1776080556,60,,Aggregated,27.500000,3.700000,400,590,770,850,1000,1200,1300,1400,1500,1500,1500,833,105,400.0,463.59387106841217,3.6978999996790662,1456.0186000016984,8965.282112845138
1776080557,60,,Aggregated,27.200000,3.600000,410,600,790,850,1000,1100,1300,1400,1500,1500,1500,863,106,410.0,471.0100324449475,3.6978999996790662,1456.0186000016984,8973.2224797219
1776080558,60,,Aggregated,26.600000,3.400000,420,610,790,850,990,1100,1300,1400,1500,1500,1500,892,110,420.0,475.27305594172145,3.6978999996790662,1456.0186000016984,8982.152466367714
